a_m=0.009246010048290298,b_m=0.002648018873008202,c_m=0.008575913291890601,d_m=0.005
time_s,source_pressure_pa,receiver_pressure_pa,piezo_voltage_v,piezo_voltage_envelope_v
1.1896363636363638e-05,2.1967450311678978e-58,5.008114963095043e-12,1.9613243701859453e-17,3.1670482530086777e-16
1.1904545454545456e-05,1.626033944225172e-58,5.808829165841271e-12,3.332473144109801e-17,3.3749974702967325e-16
1.1912727272727274e-05,1.1886740749149443e-58,6.373115497146158e-12,4.4033217218595144e-17,3.5811909325273636e-16
1.1920909090909093e-05,8.571592737260496e-59,6.729925623666731e-12,5.1984150083608946e-17,3.7806028504622096e-16
1.1929090909090911e-05,6.086707878459485e-59,6.90902627240892e-12,5.743288466988486e-17,3.969936935905626e-16
1.193727272727273e-05,4.2457790596596765e-59,6.938441304307252e-12,6.063936350090216e-17,4.14709976010933e-16
1.1945454545454548e-05,2.898823284427781e-59,6.842417462532648e-12,6.186349225506355e-17,4.310856525892061e-16
1.1953636363636366e-05,1.9266381196137675e-59,6.6416094123679965e-12,6.136063007594926e-17,4.460559029229253e-16
1.1961818181818184e-05,1.235610607364005e-59,6.35510681655378e-12,5.93787587929881e-17,4.595985727574356e-16
1.1970000000000002e-05,7.530576806053089e-60,6.002212281009309e-12,5.615508381221421e-17,4.717224020243684e-16
1.197818181818182e-05,4.2317088708870474e-60,5.602172778358514e-12,5.191402261521006e-17,4.824582777407976e-16
1.1986363636363639e-05,2.0357083668753087e-60,5.172085489188514e-12,4.6865149241151446e-17,4.918533907942479e-16
1.1994545454545457e-05,6.243658197811082e-61,4.725000215789528e-12,4.1202085602801414e-17,4.999666836106486e-16
1.2002727272727275e-05,-2.3846470000995523e-61,4.2700908321477486e-12,3.510127067627945e-17,5.068657963844848e-16
1.2010909090909092e-05,-7.25857811450562e-61,3.814808359236387e-12,2.872191644390404e-17,5.126243014100974e-16
1.201909090909091e-05,-9.629508887792199e-61,3.3670399695082568e-12,2.220547222024935e-17,5.173195529708045e-16
1.2027272727272728e-05,-1.0388567712699849e-60,2.9352985189898496e-12,1.5675994825412654e-17,5.210315768959726e-16
1.2035454545454547e-05,-1.0159322793496862e-60,2.5268626964608495e-12,9.240482424258712e-18,5.238414635386496e-16
1.2043636363636365e-05,-9.369084132524064e-61,2.1457648396375368e-12,2.989589691638542e-18,5.258306896972824e-16
1.2051818181818183e-05,-8.303143974130084e-61,1.7926847392001523e-12,-3.0016168767306853e-18,5.270797285954784e-16
1.2060000000000001e-05,-7.145571927584856e-61,1.4669924991149626e-12,-8.672698009728947e-18,5.276682884507873e-16
1.206818181818182e-05,-6.009538419051211e-61,1.169125205966589e-12,-1.3977031443902786e-17,5.276736572447912e-16
1.2076363636363638e-05,-4.95957485776524e-61,9.011514873608704e-13,-1.8880229744226713e-17,5.271702625850526e-16
1.2084545454545456e-05,-4.0276946583679577e-61,6.650963931502502e-13,-2.3359088051317972e-17,5.262300699730881e-16
1.2092727272727274e-05,-3.2248931651952035e-61,4.60728506162032e-13,-2.7400825716942387e-17,5.249212335290963e-16
1.2100909090909093e-05,-2.5492099847545107e-61,2.8501878480484456e-13,-3.100134816909155e-17,5.233085341339516e-16
1.2109090909090911e-05,-1.9912658755999346e-61,1.3388096109974868e-13,-3.4164313123139894e-17,5.2145276340567e-16
1.211727272727273e-05,-1.5379692669553319e-61,4.622316022725628e-15,-3.6900191259738015e-17,5.194103421932455e-16
1.2125454545454547e-05,-1.1749160205879567e-61,-1.0314907453511559e-13,-3.9224846195803606e-17,5.172336985040012e-16
1.2133636363636366e-05,-8.878722440389856e-62,-1.8895064898312738e-13,-4.115900009073698e-17,5.149708754361025e-16
1.2141818181818184e-05,-6.63626742837318e-62,-2.5376359357023743e-13,-4.272674189651731e-17,5.126648243222237e-16
1.2150000000000002e-05,-4.904209783263875e-62,-3.010094069526838e-13,-4.3955305456034744e-17,5.103546431002059e-16
1.215818181818182e-05,-3.5810504918034627e-62,-3.352041263125012e-13,-4.4873974614238317e-17,5.080744571050766e-16
1.2166363636363639e-05,-2.5812399958129635e-62,-3.595477050862452e-13,-4.55131952799351e-17,5.058540693192637e-16
1.2174545454545457e-05,-1.834062265477082e-62,-3.747140959732224e-13,-4.5904429807057936e-17,5.037193351980748e-16
1.2182727272727275e-05,-1.2820214697016568e-62,-3.7995435470817346e-13,-4.607948518982456e-17,5.016914322528339e-16
1.2190909090909094e-05,-8.79044018571211e-63,-3.754235074845204e-13,-4.607007253237558e-17,4.997878045182022e-16
1.219909090909091e-05,-5.886900891783943e-63,-3.6349595177545746e-13,-4.590731568998122e-17,4.9802199378493795e-16
1.2207272727272728e-05,-3.824870173908225e-63,-3.478263331011022e-13,-4.5621805687894965e-17,4.964034290165005e-16
1.2215454545454547e-05,-2.3844203702306583e-63,-3.310786662407835e-13,-4.5242940614424053e-17,4.949387785219289e-16
1.2223636363636365e-05,-1.397561428265358e-63,-3.1350925135095963e-13,-4.479904114742059e-17,4.936306638727694e-16
1.2231818181818183e-05,-7.373865108298136e-64,-2.9375084808859343e-13,-4.4317094004698544e-17,4.924795358302325e-16
1.2240000000000001e-05,-3.090913663945952e-64,-2.71026092046729e-13,-4.382282762029493e-17,4.914827246065521e-16
1.224818181818182e-05,-4.266789100654432e-65,-2.466563570561542e-13,-4.334021788673294e-17,4.906345852858152e-16
1.2256363636363638e-05,1.1295329457713273e-64,-2.2342724306901686e-13,-4.289205988100106e-17,4.89927405029253e-16
1.2264545454545456e-05,1.9453664137762667e-64,-2.0344308797068678e-13,-4.2499449057281785e-17,4.893507977635913e-16
1.2272727272727274e-05,2.2816265391933784e-64,-1.8655400716097782e-13,-4.218175176511548e-17,4.888923885101908e-16
1.2280909090909093e-05,2.3202463747617652e-64,-1.7087930105048823e-13,-4.1957035834747544e-17,4.885379961316444e-16
1.2289090909090911e-05,2.185645580724215e-64,-1.549272536407703e-13,-4.184149379922508e-17,4.882709650188582e-16
1.229727272727273e-05,1.9608603095230934e-64,-1.3927445205938437e-13,-4.1849599379238133e-17,4.880732443744756e-16
1.2305454545454547e-05,1.6995871885953358e-64,-1.2619450941175405e-13,-4.1993972871123766e-17,4.879244204997195e-16
1.2313636363636366e-05,1.4350716628998072e-64,-1.1760167756242576e-13,-4.228526427748732e-17,4.878025822747307e-16
1.2321818181818184e-05,1.186586709021082e-64,-1.1329636106226224e-13,-4.2732015716008677e-17,4.876834807581525e-16
1.2330000000000002e-05,9.640921757895337e-65,-1.1120765367854517e-13,-4.3340300105343253e-17,4.87541206955073e-16
1.233818181818182e-05,7.715359900006873e-65,-1.0940489335842496e-13,-4.4113595957526427e-17,4.8734815896726645e-16
1.2346363636363639e-05,6.091534220281042e-65,-1.0794593199237971e-13,-4.5052434694444175e-17,4.87074748078569e-16
1.2354545454545457e-05,4.750363574727931e-65,-1.0878296070848107e-13,-4.615413969109848e-17,4.866897853317561e-16
1.2362727272727275e-05,3.661778599838658e-65,-1.1381036776740784e-13,-4.7412448796095305e-17,4.861596816460692e-16
1.2370909090909094e-05,2.7914522208841964e-65,-1.229230302274155e-13,-4.881654344221861e-17,4.854495026547143e-16
1.2379090909090912e-05,2.1049447977002867e-65,-1.3394434961093155e-13,-5.0351291743832427e-17,4.845222807385178e-16
1.2387272727272728e-05,1.5700866419559815e-65,-1.444898085176788e-13,-5.199618495718435e-17,4.83339820434611e-16
1.2395454545454547e-05,1.1581889334427768e-65,-1.5397515080503603e-13,-5.372500959460442e-17,4.818623527788793e-16
1.2403636363636365e-05,8.445012045380845e-66,-1.6383954279586463e-13,-5.5505286110709517e-17,4.800493500373656e-16
1.2411818181818183e-05,6.082061382266037e-66,-1.7576510030583276e-13,-5.729740595282052e-17,4.778593910779003e-16
1.2420000000000001e-05,4.321496762652257e-66,-1.8959245962894277e-13,-5.905441482292185e-17,4.752509914957099e-16
1.242818181818182e-05,3.024378468247813e-66,-2.0291805728920436e-13,-6.072117504297644e-17,4.721832367137806e-16
1.2436363636363638e-05,2.0798464402079504e-66,-2.1274061559687042e-13,-6.223396302299808e-17,4.686157121906874e-16
1.2444545454545456e-05,1.4006259077660028e-66,-2.175569606752931e-13,-6.352005675478465e-17,4.645110940543954e-16
1.2452727272727274e-05,9.18853738823366e-67,-2.1787882979883446e-13,-6.449722188513428e-17,4.598352389976804e-16
1.2460909090909093e-05,5.823720108511504e-67,-2.1466227506515538e-13,-6.507360788121978e-17,4.545589554720378e-16
1.2469090909090911e-05,3.5154091786174816e-67,-2.0714908580644237e-13,-6.51479143445792e-17,4.486604654251643e-16
1.247727272727273e-05,1.965655308720043e-67,-1.9218768103736375e-13,-6.460911279724617e-17,4.4212745452278092e-16
1.2485454545454547e-05,9.529831938211953e-68,-1.656843593406216e-13,-6.333696447944414e-17,4.349604136090132e-16
1.2493636363636366e-05,3.146326261481149e-68,-1.2479454786155098e-13,-6.120282336771757e-17,4.2717636593719874e-16
1.2501818181818184e-05,-6.758137969646406e-69,-6.875662402249516e-14,-5.807051935108998e-17,4.1881455632962857e-16
1.2510000000000002e-05,-2.783772725836089e-68,2.4236894219299694e-15,-5.3797547425406956e-17,4.099416628150543e-16
1.251818181818182e-05,-3.776270657941823e-68,9.016467170541945e-14,-4.823685458885242e-17,4.006609904074188e-16
1.2526363636363639e-05,-4.069676192818555e-68,1.9825683302033725e-13,-4.1239226718138395e-17,3.9112119912703845e-16
1.2534545454545457e-05,-3.948142301182283e-68,3.316338577932079e-13,-3.265556656706243e-17,3.815278521373753e-16
1.2542727272727275e-05,-3.601203776856943e-68,4.94109332388407e-13,-2.2340436550469623e-17,3.721568141073425e-16
1.2550909090909093e-05,-3.1516555526743305e-68,6.872000548076383e-13,-1.015560971543154e-17,3.6336804357922146e-16
1.2559090909090912e-05,-2.6759849713192432e-68,9.110988369079273e-13,4.0255671236464276e-18,3.556175290930479e-16
1.2567272727272728e-05,-2.2191638516638595e-68,1.1667827137204436e-12,2.0312859621262213e-17,3.494646801092964e-16
1.2575454545454547e-05,-1.8052159878782982e-68,1.4571391845880168e-12,3.8794182180238624e-17,3.4556710342452333e-16
1.2583636363636365e-05,-1.4446561995380769e-68,1.7859210014638317e-12,5.952874195350529e-17,3.446595526901401e-16
1.2591818181818183e-05,-1.1396397496019217e-68,2.1554078992471635e-12,8.254037156399928e-17,3.4750655758103414e-16
1.2600000000000001e-05,-8.874567720868889e-69,2.564877575126676e-12,1.0780982605350806e-16,3.548368566772972e-16
1.260818181818182e-05,-6.828464747461346e-69,3.0111945624281024e-12,1.352671252441694e-16,3.672696338411425e-16
1.2616363636363638e-05,-5.194822306218013e-69,3.490776093105268e-12,1.6478261461475513e-16,3.8525522437243915e-16
1.2624545454545456e-05,-3.908841558569013e-69,4.000854354570917e-12,1.9615800905230107e-16,4.090478389526343e-16
1.2632727272727274e-05,-2.909443466246892e-69,4.5386093925749754e-12,2.291171960516576e-16,4.3872074243731166e-16
1.2640909090909093e-05,-2.1419658441336582e-69,5.0987686865647674e-12,2.6329643647863645e-16,4.742073286131354e-16
1.2649090909090911e-05,-1.5592290773826856e-69,5.671720731366475e-12,2.982351577544208e-16,5.153552945646816e-16
1.2657272727272729e-05,-1.1216068950165079e-69,6.243681106595609e-12,3.3336618034738415e-16,5.619748515016342e-16
1.2665454545454547e-05,-7.96531402176844e-70,6.798469972203317e-12,3.6800727370123546e-16,6.138755571075204e-16
1.2673636363636366e-05,-5.5771437296904494e-70,7.318908196025814e-12,4.01352397650709e-16,6.708890462604071e-16
1.2681818181818184e-05,-3.8426384804481274e-70,7.786203041358414e-12,4.3246464547066936e-16,7.328806737203685e-16
1.2690000000000002e-05,-2.598043575903454e-70,8.177625386610129e-12,4.602703951604602e-16,7.997559159152721e-16
1.269818181818182e-05,-1.7166154962330947e-70,8.464429720379706e-12,4.835543818392185e-16,8.714618418007833e-16
1.2706363636363639e-05,-1.1014090059873508e-70,8.611757842938448e-12,5.009582211934732e-16,9.479872819860752e-16
1.2714545454545457e-05,-6.7910553191526435e-71,8.58040158973558e-12,5.109801084781028e-16,1.0293631603348127e-15
1.2722727272727275e-05,-3.9486551590732854e-71,8.328568076715277e-12,5.119783533186219e-16,1.1156631126843391e-15
1.2730909090909093e-05,-2.0812233785342623e-71,7.811852352711747e-12,5.021782251713358e-16,1.2070055505294464e-15
1.2739090909090912e-05,-8.920457667756874e-72,6.981418320641329e-12,4.796823366879494e-16,1.3035561797836369e-15
1.274727272727273e-05,-1.6664055577727068e-72,5.782201023852208e-12,4.424864449458091e-16,1.405533104066524e-15
1.2755454545454547e-05,2.4809427940471814e-72,4.153040482692077e-12,3.884990734723313e-16,1.513211290559077e-15
1.2763636363636365e-05,4.599538052924475e-72,2.0289511473380015e-12,3.1556801231764744e-16,1.6269301464788933e-15
1.2771818181818183e-05,5.436701148158065e-72,-6.56141994969777e-13,2.2151173831259838e-16,1.747101406763256e-15
1.2780000000000001e-05,5.501345814636885e-72,-3.968117646777846e-12,1.0415792901227647e-16,1.874217787289826e-15
1.278818181818182e-05,5.132670151763124e-72,-7.97312921333704e-12,-3.861118398788891e-17,2.0088638688277532e-15
1.2796363636363638e-05,4.550749191717813e-72,-1.2738213840571877e-11,-2.0880629145329802e-16,2.151726668988407e-15
1.2804545454545456e-05,3.8933685573042204e-72,-1.8330020761676928e-11,-4.082711297161989e-16,2.3036078538661682e-15
1.2812727272727274e-05,3.2425164736379305e-72,-2.4811141634724163e-11,-6.386144989980548e-16,2.465435714497217e-15
1.2820909090909093e-05,2.6431893985632863e-72,-3.2235486634022076e-11,-9.011348952393704e-16,2.63827793308008e-15
1.2829090909090911e-05,2.1165492437704794e-72,-4.064469737752728e-11,-1.1967375166999574e-15,2.8233547190729393e-15
1.2837272727272729e-05,1.668978200622406e-72,-5.006620984085467e-11,-1.5258444101627063e-15,3.022050697174539e-15
1.2845454545454547e-05,1.2981907344560762e-72,-6.051161103518666e-11,-1.8882967434389986e-15,3.235927385365095e-15
1.2853636363636366e-05,9.97262697759814e-73,-7.197326661457172e-11,-2.28325239165169e-15,3.466734056054695e-15
1.2861818181818184e-05,7.57208047030567e-73,-8.441847101155237e-11,-2.7090778144751707e-15,3.716418511867977e-15
1.2870000000000002e-05,5.68559945985463e-73,-9.77823635218522e-11,-3.1632359686090253e-15,3.987136058307832e-15
1.287818181818182e-05,4.222830372138005e-73,-1.1196165812477484e-10,-3.642172398473967e-15,4.281257911302783e-15
1.2886363636363639e-05,3.102474698830844e-73,-1.2681009556734747e-10,-4.141200913128936e-15,4.601378758021732e-15
1.2894545454545457e-05,2.254249115673487e-73,-1.4213455823445565e-10,-4.654390833643987e-15,4.950322661921137e-15
1.2902727272727275e-05,1.6191592702407406e-73,-1.5768990243788655e-10,-5.1744589497926466e-15,5.331150381423701e-15
1.2910909090909093e-05,1.1488183402846747e-73,-1.7317162900247793e-10,-5.692668584317289e-15,5.747164331644041e-15
1.2919090909090912e-05,8.04286319614554e-74,-1.8820752619476138e-10,-6.198739135618858e-15,6.201915939957648e-15
1.292727272727273e-05,5.54729342934593e-74,-2.0235046595395256e-10,-6.680770427578642e-15,6.69921311802265e-15
1.2935454545454548e-05,3.760782935659916e-74,-2.150736321139997e-10,-7.125184366500755e-15,7.243128902173492e-15
1.2943636363636365e-05,2.497861159248562e-74,-2.2576749910505532e-10,-7.51668948441399e-15,7.838012099488748e-15
1.2951818181818183e-05,1.6173164855621152e-74,-2.337367713262992e-10,-7.838272730721812e-15,8.488500471820887e-15
1.2960000000000001e-05,1.0128564793621503e-74,-2.38196332148803e-10,-8.0712226114701e-15,9.199535434131596e-15
1.296818181818182e-05,6.053569468333541e-75,-2.3826726600711e-10,-8.195189934260959e-15,9.976380494756672e-15
1.2976363636363638e-05,3.3656398997470226e-75,-2.329753076017453e-10,-8.188289497710415e-15,1.0824641121109571e-14
1.2984545454545456e-05,1.640663257753977e-75,-2.2125343073231612e-10,-8.027250655849897e-15,1.1750288383645753e-14
1.2992727272727274e-05,5.734267724996842e-76,-2.019483561483815e-10,-7.687618715953556e-15,1.275968584959769e-14
1.3000909090909093e-05,-5.303416210372036e-77,-1.7382940805031624e-10,-7.144014995569489e-15,1.3859618365830897e-14
1.300909090909091e-05,-3.909095262915214e-76,-1.3559869623814788e-10,-6.370458531640554e-15,1.5057324469568397e-14
1.3017272727272729e-05,-5.4538003745338594e-76,-8.590354036259267e-11,-5.340754485799853e-15,1.6360532596624093e-14
1.3025454545454547e-05,-5.879106759532313e-76,-2.3353543875102932e-11,-4.028952495369479e-15,1.777749807127923e-14
1.3033636363636366e-05,-5.660876514156106e-76,5.345564856157647e-11,-2.4098793008842505e-15,1.931704600056973e-14
1.3041818181818184e-05,-5.1081649063084275e-76,1.4591175788404237e-10,-4.597457758090972e-16,2.0988616172831893e-14
1.3050000000000002e-05,-4.415289715227974e-76,2.553498950496665e-10,1.8431691296501987e-15,2.2802311013490416e-14
1.305818181818182e-05,-3.699045745828685e-76,3.8301248571760204e-10,4.517758352013988e-15,2.4768948040132685e-14
1.3066363636363639e-05,-3.024960504590149e-76,5.300046445032586e-10,7.579252396318122e-15,2.690011573670989e-14
1.3074545454545457e-05,-2.425556176198539e-76,6.972429691976013e-10,1.1038314321015046e-14,2.9208232998010877e-14
1.3082727272727275e-05,-1.9128484474035552e-76,8.853958758156953e-10,1.4900069480266684e-14,3.170661398331174e-14
1.3090909090909093e-05,-1.486741208448098e-76,1.0948154082451688e-09,1.9163077887918752e-14,3.4409535432049295e-14
1.3099090909090912e-05,-1.1405372548976391e-76,1.3254623004067115e-09,2.3818258100776423e-14,3.733231059925292e-14
1.310727272727273e-05,-8.644521089653845e-77,1.5768263205188947e-09,2.884777733707289e-14,4.049136800886191e-14
1.3115454545454548e-05,-6.477683412610112e-77,1.8478425236248992e-09,3.4223920837376816e-14,4.390433399733196e-14
1.3123636363636366e-05,-4.8008259566947966e-77,2.1368025272894617e-09,3.9907959318374554e-14,4.7590122219088205e-14
1.3131818181818183e-05,-3.519617621372477e-77,2.441259970202066e-09,4.5849035844925015e-14,5.156902880704454e-14
1.3140000000000001e-05,-2.5522636292792943e-77,2.7579310990976214e-09,5.1983095994805686e-14,5.5862833982384334e-14
1.314818181818182e-05,-1.8300878449164623e-77,3.08259349388353e-09,5.823188777949289e-14,6.049490907244753e-14
1.3156363636363638e-05,-1.2968421046767574e-77,3.4099865887313287e-09,6.450206173942485e-14,6.549033257009188e-14
1.3164545454545456e-05,-9.07374297929796e-78,3.733716579104986e-09,7.068440384790773e-14,7.087601125003575e-14
1.3172727272727274e-05,-6.260491405312412e-78,4.0461668978434845e-09,7.66532370134039e-14,7.668081055192261e-14
1.3180909090909093e-05,-4.2515554754222586e-78,4.3384154149572144e-09,8.226602951162006e-14,8.293569386850557e-14
1.318909090909091e-05,-2.8342921290605165e-78,4.600161263791123e-09,8.736324881077217e-14,8.96738680378597e-14
1.3197272727272729e-05,-1.8475166777920863e-78,4.819666411587894e-09,9.17685048370596e-14,9.693093968508847e-14
1.3205454545454547e-05,-1.1704564533994132e-78,4.983718014926311e-09,9.528902407261631e-14,1.0474508080072566e-13
