a_m=0.009246010048290298,b_m=0.002648018873008202,c_m=0.008575913291890601
time_s,source_pressure_pa,receiver_pressure_pa,receiver_envelope_pa
5.1733636363636375e-05,-0.0,2.381196350417932e-05,0.0003043745491999748
5.174181818181819e-05,-0.0,-7.632136180471106e-06,0.000303085216181384
5.175000000000001e-05,0.0,-3.872766474339035e-05,0.00030171400283981266
5.175818181818183e-05,0.0,-6.912364808507045e-05,0.0003003038533667712
5.176636363636364e-05,0.0,-9.848011501185396e-05,0.00029881434880503884
5.177454545454546e-05,0.0,-0.00012647223358809657,0.00029728675996380517
5.178272727272728e-05,0.0,-0.00015279422291551486,0.00029568282707266087
5.1790909090909096e-05,0.0,-0.00017716298947617154,0.00029404041584144865
5.1799090909090914e-05,0.0,-0.00019932144133217152,0.0002923251222346599
5.180727272727273e-05,0.0,-0.00021904143827477214,0.00029056981689479217
5.181545454545455e-05,0.0,-0.0002361263413842638,0.00028874549415732923
5.182363636363637e-05,0.0,-0.0002504131313174782,0.00028687865104542565
5.183181818181819e-05,0.0,-0.00026177407089204044,0.00028494700077070665
5.1840000000000005e-05,0.0,-0.0002701178940888108,0.00028296956006179744
5.184818181818182e-05,0.0,-0.000275390510345549,0.00028093180077963303
5.185636363636364e-05,0.0,-0.0002775752198634319,0.0002788444730590877
5.186454545454546e-05,0.0,-0.0002766924424918823,0.0002767015201619464
5.187272727272728e-05,0.0,-0.0002727989694957082,0.0002745049940718066
5.1880909090909096e-05,0.0,-0.00026598675404308195,0.00027225766326816595
5.1889090909090915e-05,0.0,-0.00025638126248766753,0.0002699528235633029
5.189727272727273e-05,0.0,-0.00024413941436262062,0.0002676020473688175
5.190545454545455e-05,0.0,-0.00022944714437518577,0.00026519019240452775
5.191363636363637e-05,0.0,-0.00021251662451434388,0.0002627372387951083
5.192181818181819e-05,0.0,-0.00019358318859627246,0.00026022028673940915
5.1930000000000006e-05,0.0,-0.00017290200511876178,0.0002576669692372689
5.1938181818181824e-05,0.0,-0.00015074454713159976,0.0002550476430417974
5.194636363636364e-05,0.0,-0.00012739490992172962,0.00025239651213561907
5.195454545454546e-05,0.0,-0.00010314602863845351,0.0002496784944723212
5.196272727272728e-05,0.0,-7.829584853685247e-05,0.00024693300136532307
5.19709090909091e-05,0.0,-5.314350030119746e-05,0.00024412105227130266
5.1979090909090915e-05,0.0,-2.7985531940112927e-05,0.00024128567738084447
5.1987272727272734e-05,0.0,-3.112247047803645e-06,0.00023838570907456014
5.199545454545455e-05,0.0,2.119580316275441e-05,0.00023546604931285264
5.200363636363637e-05,-0.0,4.4671129681224065e-05,0.000232485154458177
5.201181818181819e-05,-0.0,6.706237662208449e-05,0.00022948796508038204
5.202000000000001e-05,-0.0,8.813711663494992e-05,0.00022643439665728262
5.2028181818181825e-05,-0.0,0.00010768433878110211,0.000223367585287379
5.203636363636364e-05,-0.0,0.0001255166018175795,0.00022025068806127496
5.204454545454546e-05,-0.0,0.00014147183108529154,0.00021712326028057569
5.205272727272728e-05,-0.0,0.00015541474266060328,0.000213953355574989
5.20609090909091e-05,-0.0,0.00016723788401423268,0.0002107753131617055
5.2069090909090916e-05,-0.0,0.00017686228603996612,0.00020756354026871927
5.2077272727272735e-05,-0.0,0.00018423772688298421,0.0002043457348340353
5.208545454545455e-05,-0.0,0.000189342613431312,0.00020110385391262315
5.209363636363637e-05,-0.0,0.0001921834915563251,0.0001978578002193127
5.210181818181819e-05,-0.0,0.0001927942011263903,0.000194597962886097
5.211000000000001e-05,-0.0,0.00019123469640381467,0.00019133561755046576
5.2118181818181826e-05,-0.0,0.00018758955660789633,0.0001880701125915367
5.2126363636363644e-05,-0.0,0.00018196621513261204,0.00018480362521421676
5.213454545454546e-05,-0.0,0.00017449293910234436,0.00018154460798116653
5.214272727272728e-05,-0.0,0.0001653165935988221,0.00017828605300943695
5.21509090909091e-05,-0.0,0.00015460022697217065,0.00017504526801944244
5.215909090909092e-05,-0.0,0.00014252051514238476,0.00017180636672237834
5.2167272727272735e-05,-0.0,0.00012926510369716098,0.00016859487372219604
5.2175454545454554e-05,-0.0,0.0001150298868998293,0.00016538671658236634
5.218363636363637e-05,-0.0,0.00010001626244906118,0.00016221463086568227
5.219181818181819e-05,-0.0,8.442840000164093e-05,0.00015904741139887322
5.220000000000001e-05,-0.0,6.847056011065423e-05,0.0001559236693736114
5.220818181818183e-05,-0.0,5.23444983804565e-05,0.000152806440733655
5.2216363636363645e-05,-0.0,3.624698733900281e-05,0.00014973860145321542
5.222454545454546e-05,-0.0,2.0367485825410537e-05,0.00014667906702557447
5.223272727272728e-05,-0.0,4.885982639346433e-06,0.00014367315958186165
5.22409090909091e-05,-0.0,-1.0028962142961714e-05,0.0001406775080802731
5.224909090909092e-05,-0.0,-2.4221958352511712e-05,0.0001377379333368221
5.2257272727272736e-05,0.0,-3.755229331600336e-05,0.00013481072753969978
5.2265454545454554e-05,0.0,-4.989519359765743e-05,0.0001319402205537655
5.227363636363637e-05,0.0,-6.114283253086421e-05,0.00012908434666836815
5.228181818181819e-05,0.0,-7.12050790477436e-05,0.00012628400333174745
5.229000000000001e-05,0.0,-8.000998711127885e-05,0.0001235006851278239
5.229818181818183e-05,0.0,-8.750402872035869e-05,0.00012077005325105993
5.2306363636363646e-05,0.0,-9.36520769414042e-05,0.00011805893172653124
5.2314545454545464e-05,0.0,-9.8437148675358e-05,0.0001153961631781558
5.232272727272728e-05,0.0,-0.00010185991985546659,0.0001127554387969341
5.23309090909091e-05,0.0,-0.00010393802845472567,0.00011015749568672276
5.233909090909092e-05,0.0,-0.00010470518303278074,0.00010758412651809433
5.234727272727274e-05,0.0,-0.00010421009654727055,0.00010504703119921776
5.2355454545454555e-05,0.0,-0.00010251526677779929,0.00010253697702804535
5.2363636363636374e-05,0.0,-9.96956259529587e-05,0.00010005609327571978
5.237181818181819e-05,0.0,-9.583708302997745e-05,9.760459330364333e-05
5.238000000000001e-05,0.0,-9.103498255648073e-05,9.517492466919158e-05
5.238818181818183e-05,0.0,-8.539250415362537e-05,9.277679507167002e-05
5.239636363636365e-05,0.0,-7.901902641391009e-05,9.039328633715662e-05
5.2404545454545465e-05,0.0,-7.202847842508424e-05,8.804322393227145e-05
5.241272727272728e-05,0.0,-6.453770123888455e-05,8.570105288934191e-05
5.24209090909091e-05,0.0,-5.666484042919685e-05,8.339393254781065e-05
5.242909090909092e-05,0.0,-4.8527789460956e-05,8.108878186962351e-05
5.243727272727274e-05,0.0,-4.0242701952812634e-05,7.881993793950527e-05
5.2445454545454556e-05,0.0,-3.1922589098965014e-05,7.654824054248223e-05
5.2453636363636374e-05,0.0,-2.3676016555783215e-05,7.431372635623883e-05
5.246181818181819e-05,0.0,-1.5605913035385294e-05,7.207288220391337e-05
5.247000000000001e-05,0.0,-7.808500719807306e-06,6.98697065491573e-05
5.247818181818183e-05,0.0,-3.723554532469187e-07,6.765827418754693e-05
5.248636363636365e-05,0.0,6.622397478850879e-06,6.548461934728698e-05
5.2494545454545466e-05,0.0,1.3104748283796933e-05,6.330249158593218e-05
5.2502727272727284e-05,-0.0,1.901332664700808e-05,6.115792436021359e-05
5.2510909090909095e-05,-0.0,2.4296785046652667e-05,5.900650478630699e-05
5.2519090909090914e-05,-0.0,2.8914043491069295e-05,5.689220032181389e-05
5.252727272727273e-05,-0.0,3.283439944216218e-05,5.4774606482911785e-05
5.253545454545455e-05,-0.0,3.603750819495462e-05,5.2693615680531844e-05
5.254363636363637e-05,-0.0,3.851324031536597e-05,5.061494692745038e-05
5.255181818181819e-05,-0.0,4.026142388648312e-05,4.8572553139660745e-05
5.2560000000000005e-05,-0.0,4.1291480272561204e-05,4.654027805957332e-05
5.256818181818182e-05,-0.0,4.16219628771908e-05,4.454450983109676e-05
5.257636363636364e-05,-0.0,4.1280008948719916e-05,4.256905192483687e-05
5.258454545454546e-05,-0.0,4.030071487760119e-05,4.063144742523844e-05
5.259272727272728e-05,-0.0,3.8726445646270816e-05,3.872707861537159e-05
5.2600909090909096e-05,-0.0,3.660608914464759e-05,3.686383236532139e-05
5.2609090909090915e-05,-0.0,3.3994265967097386e-05,3.505001513322322e-05
5.261727272727273e-05,-0.0,3.095050507452033e-05,3.328366299626072e-05
5.262545454545455e-05,-0.0,2.7538395354247996e-05,3.1586981721328896e-05
5.263363636363637e-05,-0.0,2.382472265867123e-05,2.9948737209523884e-05
5.264181818181819e-05,-0.0,1.9878601370479952e-05,2.84054263276476e-05
5.2650000000000006e-05,-0.0,1.5770608948008304e-05,2.6938001039609254e-05
5.2658181818181824e-05,-0.0,1.1571931267427117e-05,2.5596556393714773e-05
5.266636363636364e-05,-0.0,7.353525916793474e-06,2.4356408107904182e-05
5.267454545454546e-05,-0.0,3.185309926271465e-06,2.3278413554000015e-05
5.268272727272728e-05,-0.0,-8.646222456056263e-07,2.2334430177682836e-05
5.26909090909091e-05,-0.0,-4.730745293506863e-06,2.158946490057176e-05
5.2699090909090915e-05,-0.0,-8.350809648739098e-06,2.1012902841557573e-05
5.2707272727272734e-05,-0.0,-1.1666504064886295e-05,2.06626913085408e-05
5.271545454545455e-05,-0.0,-1.462407072136858e-05,2.050553112061968e-05
5.272363636363637e-05,-0.0,-1.7174869820778835e-05,2.05797363693121e-05
5.273181818181819e-05,-0.0,-1.9275891058424424e-05,2.0851040763625122e-05
5.274000000000001e-05,-0.0,-2.089020968667355e-05,2.1331377096560368e-05
5.2748181818181825e-05,-0.0,-2.1987385183491116e-05,2.199193717294878e-05
5.275636363636364e-05,0.0,-2.254380076749306e-05,2.2820532104741845e-05
5.276454545454546e-05,0.0,-2.254294218729962e-05,2.380173516567595e-05
5.277272727272728e-05,0.0,-2.1975614359496746e-05,2.4905967093704044e-05
5.27809090909091e-05,0.0,-2.0840094546845298e-05,2.613531279585913e-05
5.2789090909090916e-05,0.0,-1.9142220866626438e-05,2.7448943395127543e-05
5.2797272727272734e-05,0.0,-1.689541500869301e-05,2.886572266576775e-05
5.280545454545455e-05,0.0,-1.4120638135275965e-05,3.0337910049056503e-05
5.281363636363637e-05,0.0,-1.0846279042220124e-05,3.189757916877093e-05
5.282181818181819e-05,0.0,-7.107973796764562e-06,3.34933108559951e-05
5.283000000000001e-05,0.0,-2.948356242077561e-06,3.5165953006245926e-05
5.2838181818181826e-05,0.0,1.5832610163490892e-06,3.686318566564842e-05
5.2846363636363644e-05,0.0,6.431275244239117e-06,3.863032874941409e-05
5.285454545454546e-05,0.0,1.1534251585308754e-05,4.0416728693400956e-05
5.286272727272728e-05,0.0,1.6825449774483373e-05,4.2268358467836776e-05
5.28709090909091e-05,0.0,2.223341839424885e-05,4.413860378285386e-05
5.287909090909092e-05,0.0,2.7682654935609933e-05,4.6070833612254676e-05
5.2887272727272735e-05,0.0,3.309432927212415e-05,4.8024590383232624e-05
5.2895454545454554e-05,0.0,3.838706742877328e-05,5.003794287843697e-05
5.290363636363637e-05,0.0,4.347779173343953e-05,5.207837891173611e-05
5.291181818181819e-05,0.0,4.828261258552545e-05,5.4176519901278425e-05
5.292000000000001e-05,0.0,5.2717766173574506e-05,5.630919511399029e-05
5.2928181818181827e-05,0.0,5.670059153387039e-05,5.84979740864451e-05
5.2936363636363645e-05,0.0,6.0150539380262654e-05,6.0729983077577725e-05
5.294454545454546e-05,0.0,6.299020417003985e-05,6.301667522682093e-05
5.295272727272728e-05,0.0,6.51463699213946e-05,6.535595898793632e-05
5.29609090909091e-05,0.0,6.655105938525719e-05,6.77486414597812e-05
5.296909090909092e-05,0.0,6.714257531848356e-05,7.020341764033997e-05
5.2977272727272736e-05,0.0,6.686652182757032e-05,7.271044029889408e-05
5.2985454545454554e-05,0.0,6.567679307427947e-05,7.528872380087704e-05
5.299363636363637e-05,0.0,6.353651607960046e-05,7.791825351008336e-05
5.300181818181819e-05,-0.0,6.0418933952735085e-05,8.062745333412924e-05
5.301000000000001e-05,-0.0,5.630821562774666e-05,8.338708238075106e-05
5.301818181818183e-05,-0.0,5.1200178130019535e-05,8.623366873994967e-05
5.3026363636363646e-05,-0.0,4.510290753313461e-05,8.913008454733475e-05
5.3034545454545464e-05,-0.0,3.8037265117723214e-05,9.21193241969692e-05
5.304272727272728e-05,-0.0,3.003726581898598e-05,9.515804050394526e-05
5.30509090909091e-05,-0.0,2.1150316857731675e-05,9.829379945969991e-05
5.305909090909092e-05,-0.0,1.143730549575715e-05,0.00010147894982266814
5.306727272727274e-05,-0.0,9.725261399890427e-07,0.00010476356216837632
5.3075454545454555e-05,-0.0,-1.015656146383557e-05,0.00010809775588580315
5.3083636363636373e-05,-0.0,-2.184974946685091e-05,0.00011153195607068538
5.309181818181819e-05,-0.0,-3.399467914893403e-05,0.00011501619521346541
5.310000000000001e-05,-0.0,-4.646762056572833e-05,0.00011859910975033957
5.310818181818183e-05,-0.0,-5.913443470667678e-05,0.00012223276442642361
5.3116363636363646e-05,-0.0,-7.185171578722517e-05,0.00012596195755018705
5.3124545454545465e-05,-0.0,-8.446810870639106e-05,0.00012974279507695812
5.313272727272728e-05,-0.0,-9.682579402356083e-05,0.00013361436184488096
5.31409090909091e-05,-0.0,-0.00010876213008211127,0.0001375386243299788
5.314909090909092e-05,-0.0,-0.00012011143917089548,0.0001415473239542027
5.315727272727274e-05,-0.0,-0.0001307069219088473,0.0001456098479777559
5.3165454545454556e-05,-0.0,-0.00014038268140650412,0.00014974926984242444
5.3173636363636374e-05,-0.0,-0.00014897583624650783,0.00015394364142714233
5.318181818181819e-05,-0.0,-0.00015632869897898918,0.00015820639611605373
5.319000000000001e-05,-0.0,-0.00016229099469217874,0.00016252513384190203
5.319818181818183e-05,-0.0,-0.00016672209233699502,0.00016690306151723492
5.320636363636365e-05,-0.0,-0.0001694932198983053,0.00017133782048303452
5.3214545454545466e-05,-0.0,-0.00017048963325461304,0.00017582220908190623
5.3222727272727284e-05,-0.0,-0.00016961270768893992,0.00018036399835820455
5.32309090909091e-05,-0.0,-0.00016678192053947637,0.0001849458042279683
5.323909090909092e-05,-0.0,-0.000161936693436716,0.0001895852104127545
5.324727272727274e-05,-0.0,-0.00015503806298582264,0.00019425527415432205
5.325545454545455e-05,0.0,-0.00014607014963436598,0.00019898268364095044
5.326363636363637e-05,0.0,-0.00013504139582567508,0.00020373193412355297
5.327181818181819e-05,0.0,-0.00012198554637976271,0.0002085377467663672
5.3280000000000005e-05,0.0,-0.00010696234636257928,0.00021335738654260018
5.328818181818182e-05,0.0,-9.005793448764571e-05,0.00021823221353730742
5.329636363636364e-05,0.0,-7.13849133209824e-05,0.0002231138792237948
5.330454545454546e-05,0.0,-5.1082081201978135e-05,0.0002280487182699761
5.331272727272728e-05,0.0,-2.9313814813546816e-05,0.00023298460995471547
5.3320909090909096e-05,0.0,-6.269095691829132e-06,0.00023797099120522472
5.3329090909090914e-05,0.0,1.783982139098157e-05,0.00024295396565531636
5.333727272727273e-05,0.0,4.277909536424115e-05,0.00024798406260695513
5.334545454545455e-05,0.0,6.829533327138107e-05,0.00025300768597156815
5.335363636363637e-05,0.0,9.411795917520845e-05,0.00025807438633645963
5.336181818181819e-05,0.0,0.00011996189941195984,0.0002631329432128561
5.3370000000000006e-05,0.0,0.0001455305609380988,0.0002682298759927879
5.3378181818181824e-05,0.0,0.00017051907452901284,0.0002733183331960515
5.338636363636364e-05,0.0,0.00019461776981003417,0.0002784398496639102
5.339454545454546e-05,0.0,0.00021751584460712908,0.0002835537747402973
5.340272727272728e-05,0.0,0.00023890518697558178,0.0002886948827568181
5.34109090909091e-05,0.0,0.0002584843045753687,0.00029383031915965023
5.3419090909090915e-05,0.0,0.00027596231288245485,0.0002989865721926558
5.3427272727272734e-05,0.0,0.0002910629311213724,0.0003041398750663032
5.343545454545455e-05,0.0,0.00030352843283569606,0.00030930721940278445
5.344363636363637e-05,0.0,0.00031312349673216436,0.000314474857985021
5.345181818181819e-05,0.0,0.000319638902885655,0.0003196494437621737
5.3460000000000007e-05,0.0,0.00032289501961046344,0.00032482777834243415
5.3468181818181825e-05,0.0,0.00032274502731161574,0.00033000574205485346
5.347636363636364e-05,0.0,0.0003190778274399425,0.0003351907851193738
5.348454545454546e-05,0.0,0.00031182058728657455,0.00034036801308287584
5.349272727272728e-05,0.0,0.00030094087475511267,0.00034555518563040893
5.35009090909091e-05,-0.0,0.0002864483414197159,0.00035072706935332517
5.3509090909090916e-05,-0.0,0.00026839591707877804,0.00035591096419596355
5.3517272727272734e-05,-0.0,0.0002468804845977911,0.00036107215954004994
5.352545454545455e-05,-0.0,0.00022204301004011693,0.00036624632362079724
5.353363636363637e-05,-0.0,0.00019406810983820164,0.00037139052597559823
5.354181818181819e-05,-0.0,0.00016318304397780072,0.0003765472733249386
5.355000000000001e-05,-0.0,0.0001296561317624109,0.0003816670207286861
5.3558181818181826e-05,-0.0,9.379459459410948e-05,0.0003867972866275307
5.3566363636363644e-05,-0.0,5.594183824245672e-05,0.00039188380179844506
5.357454545454546e-05,-0.0,1.6474195160949716e-05,0.0003969770470195929
5.358272727272728e-05,-0.0,-2.420284456734878e-05,0.00040202012764895234
5.35909090909091e-05,-0.0,-6.5658877236872e-05,0.0004070642994494263
5.359909090909092e-05,-0.0,-0.0001074432605303238,0.00041205226399565394
5.3607272727272735e-05,-0.0,-0.00014909016847778912,0.0004170338179780627
5.3615454545454553e-05,-0.0,-0.00019012396874285828,0.00042195351169579373
5.362363636363637e-05,-0.0,-0.00023006485870024357,0.0004268574958703279
5.363181818181819e-05,-0.0,-0.000268434691611166,0.0004316943590501797
5.364000000000001e-05,-0.0,-0.00030476291989562444,0.00043650455859026155
5.3648181818181826e-05,-0.0,-0.0003385925791287051,0.00044124275616427264
5.3656363636363645e-05,-0.0,-0.00036948623402351365,0.00044594189465175534
5.366454545454546e-05,-0.0,-0.0003970318063651764,0.0004505645036110211
5.367272727272728e-05,-0.0,-0.0004208482046732869,0.0004551344941256658
5.36809090909091e-05,-0.0,-0.0004405906763228737,0.0004596237427000123
5.368909090909092e-05,-0.0,-0.0004559558049580655,0.0004640459800270759
5.3697272727272736e-05,-0.0,-0.0004666860792822623,0.0004683835304340017
5.3705454545454554e-05,-0.0,-0.00047257396368054325,0.0004726392140490536
5.371363636363637e-05,-0.0,-0.00047346540658396925,0.0004768064789083839
5.372181818181819e-05,-0.0,-0.0004692627289641167,0.00048087695527537967
5.373000000000001e-05,-0.0,-0.0004599268427754377,0.00048485543653158846
5.373818181818183e-05,-0.0,-0.0004454787574522498,0.0004887225486036205
5.3746363636363646e-05,-0.0,-0.0004260003416104728,0.0004924941870169568
5.3754545454545464e-05,0.0,-0.00040163431678251043,0.0004961406186788931
5.376272727272728e-05,0.0,-0.00037258347019646234,0.0004996881416565162
5.37709090909091e-05,0.0,-0.00033910908415801783,0.0005030977451630282
5.377909090909092e-05,0.0,-0.00030152859035652746,0.0005064050008487556
